Record Length,Analog:7000
Sample Interval,CH:0.0000000010000
Vertical Units,CH1:V CH3:V,,,
Vertical Scale,CH1:+1.000000E+00 CH3:+1.000000E+00,,,
Vertical Offset,CH1:+2.000000E-01 CH3:-3.500000E+00,,,
Horizontal Units,us,,,
Horizontal Scale,0.5000000000,,,
Model Number,SDS1204X-E,,,
Serial Number,SDSMMEBQ3R3911,,,
Software Version,8.1.6.1.33,,,
Source,CH1,CH3
+5.010000E-07,-1.490116E-08,+3.060000E+00
+5.020000E-07,-1.490116E-08,+3.060000E+00
+5.030000E-07,-1.490116E-08,+3.060000E+00
+5.040000E-07,-1.490116E-08,+3.060000E+00
+5.050000E-07,-1.490116E-08,+3.060000E+00
+5.060000E-07,-4.000001E-02,+3.100000E+00
+5.070000E-07,-4.000001E-02,+3.100000E+00
+5.080000E-07,-4.000001E-02,+3.100000E+00
+5.090000E-07,-4.000001E-02,+3.060000E+00
+5.100000E-07,-1.490116E-08,+3.100000E+00
+5.110000E-07,-1.490116E-08,+3.100000E+00
+5.120000E-07,-1.490116E-08,+3.100000E+00
+5.130000E-07,-1.490116E-08,+3.100000E+00
+5.140000E-07,-1.490116E-08,+3.100000E+00
+5.150000E-07,-1.490116E-08,+3.100000E+00
+5.160000E-07,-1.490116E-08,+3.100000E+00
+5.170000E-07,-1.490116E-08,+3.100000E+00
+5.180000E-07,-1.490116E-08,+3.100000E+00
+5.190000E-07,-1.490116E-08,+3.100000E+00
+5.200000E-07,-1.490116E-08,+3.140000E+00
+5.210000E-07,-1.490116E-08,+3.140000E+00
+5.220000E-07,-1.490116E-08,+3.140000E+00
+5.230000E-07,+3.999999E-02,+3.140000E+00
+5.240000E-07,+3.999999E-02,+3.140000E+00
+5.250000E-07,+3.999999E-02,+3.140000E+00
+5.260000E-07,+3.999999E-02,+3.140000E+00
+5.270000E-07,+3.999999E-02,+3.140000E+00
+5.280000E-07,+3.999999E-02,+3.140000E+00
+5.290000E-07,+3.999999E-02,+3.140000E+00
+5.300000E-07,+3.999999E-02,+3.140000E+00
+5.310000E-07,+3.999999E-02,+3.140000E+00
+5.320000E-07,+3.999999E-02,+3.140000E+00
+5.330000E-07,+3.999999E-02,+3.180000E+00
+5.340000E-07,-1.490116E-08,+3.180000E+00
+5.350000E-07,-1.490116E-08,+3.220000E+00
+5.360000E-07,-1.490116E-08,+3.180000E+00
+5.370000E-07,-1.490116E-08,+3.180000E+00
+5.380000E-07,-1.490116E-08,+3.180000E+00
+5.390000E-07,-1.490116E-08,+3.180000E+00
+5.400000E-07,-1.490116E-08,+3.180000E+00
+5.410000E-07,-1.490116E-08,+3.180000E+00
+5.420000E-07,-1.490116E-08,+3.180000E+00
+5.430000E-07,-1.490116E-08,+3.180000E+00
+5.440000E-07,-1.490116E-08,+3.180000E+00
+5.450000E-07,-1.490116E-08,+3.180000E+00
+5.460000E-07,-1.490116E-08,+3.180000E+00
+5.470000E-07,-1.490116E-08,+3.180000E+00
+5.480000E-07,-1.490116E-08,+3.180000E+00
+5.490000E-07,-1.490116E-08,+3.180000E+00
+5.500000E-07,-1.490116E-08,+3.180000E+00
+5.510000E-07,-4.000001E-02,+3.180000E+00
+5.520000E-07,-4.000001E-02,+3.180000E+00
+5.530000E-07,-4.000001E-02,+3.180000E+00
+5.540000E-07,-4.000001E-02,+3.180000E+00
+5.550000E-07,-4.000001E-02,+3.180000E+00
+5.560000E-07,-1.490116E-08,+3.180000E+00
+5.570000E-07,-4.000001E-02,+3.180000E+00
+5.580000E-07,-1.490116E-08,+3.180000E+00
+5.590000E-07,+3.999999E-02,+3.180000E+00
+5.600000E-07,+8.000000E-02,+3.180000E+00
+5.610000E-07,+2.000000E-01,+3.180000E+00
+5.620000E-07,+2.800000E-01,+3.220000E+00
+5.630000E-07,+3.600000E-01,+3.260000E+00
+5.640000E-07,+4.000000E-01,+3.260000E+00
+5.650000E-07,+4.000000E-01,+3.300000E+00
+5.660000E-07,+4.000000E-01,+3.300000E+00
+5.670000E-07,+3.600000E-01,+3.260000E+00
+5.680000E-07,+4.000000E-01,+3.300000E+00
+5.690000E-07,+4.000000E-01,+3.220000E+00
+5.700000E-07,+4.800000E-01,+3.180000E+00
+5.710000E-07,+5.200000E-01,+3.180000E+00
+5.720000E-07,+6.000000E-01,+3.180000E+00
+5.730000E-07,+6.800000E-01,+3.180000E+00
+5.740000E-07,+7.600000E-01,+3.220000E+00
+5.750000E-07,+8.799999E-01,+3.220000E+00
+5.760000E-07,+9.600000E-01,+3.220000E+00
+5.770000E-07,+1.040000E+00,+3.260000E+00
+5.780000E-07,+1.080000E+00,+3.260000E+00
+5.790000E-07,+1.120000E+00,+3.260000E+00
+5.800000E-07,+1.200000E+00,+3.260000E+00
+5.810000E-07,+1.280000E+00,+3.260000E+00
+5.820000E-07,+1.320000E+00,+3.260000E+00
+5.830000E-07,+1.400000E+00,+3.260000E+00
+5.840000E-07,+1.400000E+00,+3.300000E+00
+5.850000E-07,+1.520000E+00,+3.260000E+00
+5.860000E-07,+1.600000E+00,+3.260000E+00
+5.870000E-07,+1.680000E+00,+3.220000E+00
+5.880000E-07,+1.760000E+00,+3.220000E+00
+5.890000E-07,+1.760000E+00,+3.300000E+00
+5.900000E-07,+1.880000E+00,+3.260000E+00
+5.910000E-07,+1.960000E+00,+3.260000E+00
+5.920000E-07,+2.000000E+00,+3.260000E+00
+5.930000E-07,+2.080000E+00,+3.260000E+00
+5.940000E-07,+2.160000E+00,+3.260000E+00
+5.950000E-07,+2.200000E+00,+3.260000E+00
+5.960000E-07,+2.280000E+00,+3.300000E+00
+5.970000E-07,+2.320000E+00,+3.300000E+00
+5.980000E-07,+2.360000E+00,+3.300000E+00
+5.990000E-07,+2.400000E+00,+3.340000E+00
+6.000000E-07,+2.400000E+00,+3.300000E+00
+6.010000E-07,+2.520000E+00,+3.300000E+00
+6.020000E-07,+2.520000E+00,+3.300000E+00
+6.030000E-07,+2.560000E+00,+3.300000E+00
+6.040000E-07,+2.600000E+00,+3.300000E+00
+6.050000E-07,+2.640000E+00,+3.300000E+00
+6.060000E-07,+2.600000E+00,+3.300000E+00
+6.070000E-07,+2.680000E+00,+3.300000E+00
+6.080000E-07,+2.680000E+00,+3.340000E+00
+6.090000E-07,+2.760000E+00,+3.300000E+00
+6.100000E-07,+2.800000E+00,+3.300000E+00
+6.110000E-07,+2.800000E+00,+3.300000E+00
+6.120000E-07,+2.840000E+00,+3.340000E+00
+6.130000E-07,+2.800000E+00,+3.340000E+00
+6.140000E-07,+2.840000E+00,+3.340000E+00
+6.150000E-07,+2.840000E+00,+3.340000E+00
+6.160000E-07,+2.880000E+00,+3.340000E+00
+6.170000E-07,+2.920000E+00,+3.340000E+00
+6.180000E-07,+2.960000E+00,+3.340000E+00
+6.190000E-07,+2.960000E+00,+3.340000E+00
+6.200000E-07,+2.960000E+00,+3.340000E+00
+6.210000E-07,+2.960000E+00,+3.340000E+00
+6.220000E-07,+2.960000E+00,+3.300000E+00
+6.230000E-07,+2.960000E+00,+3.300000E+00
+6.240000E-07,+2.960000E+00,+3.300000E+00
+6.250000E-07,+3.000000E+00,+3.300000E+00
+6.260000E-07,+3.000000E+00,+3.300000E+00
+6.270000E-07,+3.040000E+00,+3.300000E+00
+6.280000E-07,+3.000000E+00,+3.300000E+00
+6.290000E-07,+3.000000E+00,+3.300000E+00
+6.300000E-07,+3.040000E+00,+3.300000E+00
+6.310000E-07,+3.040000E+00,+3.300000E+00
+6.320000E-07,+3.040000E+00,+3.300000E+00
+6.330000E-07,+3.080000E+00,+3.260000E+00
+6.340000E-07,+3.040000E+00,+3.260000E+00
+6.350000E-07,+3.080000E+00,+3.260000E+00
+6.360000E-07,+3.040000E+00,+3.260000E+00
+6.370000E-07,+3.120000E+00,+3.220000E+00
+6.380000E-07,+3.120000E+00,+3.180000E+00
+6.390000E-07,+3.080000E+00,+3.140000E+00
+6.400000E-07,+3.080000E+00,+3.060000E+00
+6.410000E-07,+3.120000E+00,+3.020000E+00
+6.420000E-07,+3.120000E+00,+2.980000E+00
+6.430000E-07,+3.080000E+00,+2.940000E+00
+6.440000E-07,+3.120000E+00,+2.860000E+00
+6.450000E-07,+3.080000E+00,+2.820000E+00
+6.460000E-07,+3.120000E+00,+2.820000E+00
+6.470000E-07,+3.160000E+00,+2.740000E+00
+6.480000E-07,+3.120000E+00,+2.700000E+00
+6.490000E-07,+3.160000E+00,+2.620000E+00
+6.500000E-07,+3.160000E+00,+2.580000E+00
+6.510000E-07,+3.080000E+00,+2.500000E+00
+6.520000E-07,+3.160000E+00,+2.460000E+00
+6.530000E-07,+3.120000E+00,+2.420000E+00
+6.540000E-07,+3.160000E+00,+2.380000E+00
+6.550000E-07,+3.160000E+00,+2.300000E+00
+6.560000E-07,+3.160000E+00,+2.220000E+00
+6.570000E-07,+3.200000E+00,+2.180000E+00
+6.580000E-07,+3.160000E+00,+2.100000E+00
+6.590000E-07,+3.200000E+00,+2.060000E+00
+6.600000E-07,+3.240000E+00,+2.020000E+00
+6.610000E-07,+3.240000E+00,+1.980000E+00
+6.620000E-07,+3.200000E+00,+1.940000E+00
+6.630000E-07,+3.200000E+00,+1.900000E+00
+6.640000E-07,+3.200000E+00,+1.820000E+00
+6.650000E-07,+3.240000E+00,+1.780000E+00
+6.660000E-07,+3.240000E+00,+1.740000E+00
+6.670000E-07,+3.200000E+00,+1.700000E+00
+6.680000E-07,+3.240000E+00,+1.660000E+00
+6.690000E-07,+3.240000E+00,+1.660000E+00
+6.700000E-07,+3.240000E+00,+1.580000E+00
+6.710000E-07,+3.200000E+00,+1.580000E+00
+6.720000E-07,+3.200000E+00,+1.580000E+00
+6.730000E-07,+3.240000E+00,+1.500000E+00
+6.740000E-07,+3.240000E+00,+1.460000E+00
+6.750000E-07,+3.200000E+00,+1.420000E+00
+6.760000E-07,+3.240000E+00,+1.420000E+00
+6.770000E-07,+3.200000E+00,+1.380000E+00
+6.780000E-07,+3.200000E+00,+1.300000E+00
+6.790000E-07,+3.160000E+00,+1.300000E+00
+6.800000E-07,+3.200000E+00,+1.260000E+00
+6.810000E-07,+3.200000E+00,+1.220000E+00
+6.820000E-07,+3.200000E+00,+1.220000E+00
+6.830000E-07,+3.160000E+00,+1.180000E+00
+6.840000E-07,+3.160000E+00,+1.140000E+00
+6.850000E-07,+3.200000E+00,+1.100000E+00
+6.860000E-07,+3.160000E+00,+1.060000E+00
+6.870000E-07,+3.160000E+00,+1.100000E+00
+6.880000E-07,+3.120000E+00,+1.020000E+00
+6.890000E-07,+3.160000E+00,+9.800000E-01
+6.900000E-07,+3.160000E+00,+9.800000E-01
+6.910000E-07,+3.120000E+00,+9.400001E-01
+6.920000E-07,+3.200000E+00,+9.400001E-01
+6.930000E-07,+3.160000E+00,+9.000001E-01
+6.940000E-07,+3.160000E+00,+9.000001E-01
+6.950000E-07,+3.200000E+00,+8.600001E-01
+6.960000E-07,+3.200000E+00,+8.200002E-01
+6.970000E-07,+3.200000E+00,+8.200002E-01
+6.980000E-07,+3.200000E+00,+7.800000E-01
+6.990000E-07,+3.200000E+00,+7.800000E-01
+7.000000E-07,+3.240000E+00,+7.400000E-01
+7.010000E-07,+3.160000E+00,+7.400000E-01
+7.020000E-07,+3.200000E+00,+7.400000E-01
+7.030000E-07,+3.240000E+00,+7.400000E-01
+7.040000E-07,+3.200000E+00,+7.000000E-01
+7.050000E-07,+3.240000E+00,+6.600001E-01
+7.060000E-07,+3.240000E+00,+6.600001E-01
+7.070000E-07,+3.200000E+00,+6.600001E-01
+7.080000E-07,+3.240000E+00,+6.200001E-01
+7.090000E-07,+3.240000E+00,+6.600001E-01
+7.100000E-07,+3.240000E+00,+6.200001E-01
+7.110000E-07,+3.240000E+00,+5.800002E-01
+7.120000E-07,+3.200000E+00,+5.800002E-01
+7.130000E-07,+3.240000E+00,+5.800002E-01
+7.140000E-07,+3.200000E+00,+5.800002E-01
+7.150000E-07,+3.240000E+00,+5.800002E-01
+7.160000E-07,+3.200000E+00,+5.400000E-01
+7.170000E-07,+3.200000E+00,+5.400000E-01
+7.180000E-07,+3.240000E+00,+5.400000E-01
+7.190000E-07,+3.200000E+00,+5.000000E-01
+7.200000E-07,+3.240000E+00,+5.400000E-01
+7.210000E-07,+3.200000E+00,+5.000000E-01
+7.220000E-07,+3.160000E+00,+4.600000E-01
+7.230000E-07,+3.080000E+00,+4.600000E-01
+7.240000E-07,+3.000000E+00,+4.200001E-01
+7.250000E-07,+2.960000E+00,+3.800001E-01
+7.260000E-07,+2.960000E+00,+3.400002E-01
+7.270000E-07,+2.960000E+00,+3.400002E-01
+7.280000E-07,+2.960000E+00,+3.400002E-01
+7.290000E-07,+3.000000E+00,+3.400002E-01
+7.300000E-07,+2.960000E+00,+3.800001E-01
+7.310000E-07,+2.920000E+00,+3.800001E-01
+7.320000E-07,+2.880000E+00,+3.800001E-01
+7.330000E-07,+2.760000E+00,+3.800001E-01
+7.340000E-07,+2.720000E+00,+3.400002E-01
+7.350000E-07,+2.640000E+00,+3.400002E-01
+7.360000E-07,+2.600000E+00,+3.000002E-01
+7.370000E-07,+2.520000E+00,+3.000002E-01
+7.380000E-07,+2.480000E+00,+3.000002E-01
+7.390000E-07,+2.400000E+00,+2.600000E-01
+7.400000E-07,+2.320000E+00,+2.600000E-01
+7.410000E-07,+2.280000E+00,+2.600000E-01
+7.420000E-07,+2.240000E+00,+2.200000E-01
+7.430000E-07,+2.200000E+00,+2.200000E-01
+7.440000E-07,+2.120000E+00,+2.600000E-01
+7.450000E-07,+2.080000E+00,+2.200000E-01
+7.460000E-07,+2.000000E+00,+2.200000E-01
+7.470000E-07,+1.920000E+00,+2.200000E-01
+7.480000E-07,+1.840000E+00,+2.200000E-01
+7.490000E-07,+1.800000E+00,+2.200000E-01
+7.500000E-07,+1.760000E+00,+1.800001E-01
+7.510000E-07,+1.680000E+00,+1.800001E-01
+7.520000E-07,+1.640000E+00,+1.800001E-01
+7.530000E-07,+1.600000E+00,+1.800001E-01
+7.540000E-07,+1.480000E+00,+1.800001E-01
+7.550000E-07,+1.440000E+00,+1.800001E-01
+7.560000E-07,+1.400000E+00,+1.800001E-01
+7.570000E-07,+1.320000E+00,+1.400001E-01
+7.580000E-07,+1.240000E+00,+1.800001E-01
+7.590000E-07,+1.200000E+00,+1.400001E-01
+7.600000E-07,+1.160000E+00,+1.400001E-01
+7.610000E-07,+1.120000E+00,+1.400001E-01
+7.620000E-07,+1.080000E+00,+1.400001E-01
+7.630000E-07,+9.600000E-01,+1.400001E-01
+7.640000E-07,+9.200000E-01,+1.400001E-01
+7.650000E-07,+9.200000E-01,+1.400001E-01
+7.660000E-07,+8.799999E-01,+1.000001E-01
+7.670000E-07,+8.799999E-01,+1.400001E-01
+7.680000E-07,+8.400000E-01,+1.400001E-01
+7.690000E-07,+8.000000E-01,+1.000001E-01
+7.700000E-07,+7.600000E-01,+1.000001E-01
+7.710000E-07,+7.200000E-01,+1.000001E-01
+7.720000E-07,+6.800000E-01,+1.000001E-01
+7.730000E-07,+6.400000E-01,+1.400001E-01
+7.740000E-07,+6.400000E-01,+6.000018E-02
+7.750000E-07,+6.000000E-01,+6.000018E-02
+7.760000E-07,+5.600000E-01,+1.400001E-01
+7.770000E-07,+5.600000E-01,+1.000001E-01
+7.780000E-07,+5.200000E-01,+1.000001E-01
+7.790000E-07,+4.800000E-01,+1.000001E-01
+7.800000E-07,+4.800000E-01,+1.000001E-01
+7.810000E-07,+4.400000E-01,+1.000001E-01
+7.820000E-07,+4.400000E-01,+1.000001E-01
+7.830000E-07,+4.000000E-01,+6.000018E-02
+7.840000E-07,+4.000000E-01,+1.000001E-01
+7.850000E-07,+3.600000E-01,+1.000001E-01
+7.860000E-07,+3.600000E-01,+6.000018E-02
+7.870000E-07,+3.600000E-01,+1.000001E-01
+7.880000E-07,+3.200000E-01,+1.000001E-01
+7.890000E-07,+3.200000E-01,+1.000001E-01
+7.900000E-07,+2.800000E-01,+1.000001E-01
+7.910000E-07,+2.800000E-01,+1.000001E-01
+7.920000E-07,+2.800000E-01,+1.000001E-01
+7.930000E-07,+2.800000E-01,+1.000001E-01
+7.940000E-07,+2.800000E-01,+1.000001E-01
+7.950000E-07,+2.400000E-01,+1.000001E-01
+7.960000E-07,+2.400000E-01,+1.000001E-01
+7.970000E-07,+2.400000E-01,+1.400001E-01
+7.980000E-07,+2.400000E-01,+1.000001E-01
+7.990000E-07,+2.000000E-01,+1.400001E-01
+8.000000E-07,+2.000000E-01,+1.000001E-01
+8.010000E-07,+2.000000E-01,+1.000001E-01
+8.020000E-07,+2.000000E-01,+1.000001E-01
+8.030000E-07,+2.000000E-01,+1.000001E-01
+8.040000E-07,+1.600000E-01,+1.000001E-01
+8.050000E-07,+1.600000E-01,+1.400001E-01
+8.060000E-07,+1.600000E-01,+6.000018E-02
+8.070000E-07,+1.600000E-01,+1.000001E-01
+8.080000E-07,+1.200000E-01,+1.000001E-01
+8.090000E-07,+8.000000E-02,+1.000001E-01
+8.100000E-07,+8.000000E-02,+1.000001E-01
+8.110000E-07,+3.999999E-02,+1.000001E-01
+8.120000E-07,-1.490116E-08,+1.000001E-01
+8.130000E-07,-1.490116E-08,+1.000001E-01
+8.140000E-07,-4.000001E-02,+1.400001E-01
+8.150000E-07,-4.000001E-02,+1.800001E-01
+8.160000E-07,-1.490116E-08,+2.200000E-01
+8.170000E-07,-1.490116E-08,+3.000002E-01
+8.180000E-07,+3.999999E-02,+3.400002E-01
+8.190000E-07,+8.000000E-02,+4.200001E-01
+8.200000E-07,+1.200000E-01,+4.600000E-01
+8.210000E-07,+1.600000E-01,+5.000000E-01
+8.220000E-07,+1.600000E-01,+5.400000E-01
+8.230000E-07,+1.600000E-01,+5.800002E-01
+8.240000E-07,+1.600000E-01,+6.200001E-01
+8.250000E-07,+1.600000E-01,+7.000000E-01
+8.260000E-07,+1.600000E-01,+7.400000E-01
+8.270000E-07,+1.600000E-01,+7.800000E-01
+8.280000E-07,+1.600000E-01,+8.200002E-01
+8.290000E-07,+1.200000E-01,+9.000001E-01
+8.300000E-07,+1.200000E-01,+9.800000E-01
+8.310000E-07,+1.200000E-01,+9.800000E-01
+8.320000E-07,+8.000000E-02,+1.060000E+00
+8.330000E-07,+8.000000E-02,+1.100000E+00
+8.340000E-07,+3.999999E-02,+1.140000E+00
+8.350000E-07,+3.999999E-02,+1.220000E+00
+8.360000E-07,-1.490116E-08,+1.260000E+00
+8.370000E-07,-1.490116E-08,+1.300000E+00
+8.380000E-07,-1.490116E-08,+1.340000E+00
+8.390000E-07,-1.490116E-08,+1.420000E+00
+8.400000E-07,-1.490116E-08,+1.460000E+00
+8.410000E-07,-1.490116E-08,+1.500000E+00
+8.420000E-07,-1.490116E-08,+1.540000E+00
+8.430000E-07,-1.490116E-08,+1.580000E+00
+8.440000E-07,-1.490116E-08,+1.620000E+00
+8.450000E-07,-1.490116E-08,+1.660000E+00
+8.460000E-07,+3.999999E-02,+1.660000E+00
+8.470000E-07,+3.999999E-02,+1.700000E+00
+8.480000E-07,+3.999999E-02,+1.740000E+00
+8.490000E-07,+8.000000E-02,+1.780000E+00
+8.500000E-07,+8.000000E-02,+1.820000E+00
+8.510000E-07,+8.000000E-02,+1.860000E+00
+8.520000E-07,+8.000000E-02,+1.900000E+00
+8.530000E-07,+1.200000E-01,+1.940000E+00
+8.540000E-07,+1.200000E-01,+1.940000E+00
+8.550000E-07,+1.200000E-01,+1.980000E+00
+8.560000E-07,+1.200000E-01,+2.020000E+00
+8.570000E-07,+1.200000E-01,+2.060000E+00
+8.580000E-07,+1.200000E-01,+2.100000E+00
+8.590000E-07,+1.200000E-01,+2.140000E+00
+8.600000E-07,+1.200000E-01,+2.140000E+00
+8.610000E-07,+1.200000E-01,+2.180000E+00
+8.620000E-07,+1.200000E-01,+2.180000E+00
+8.630000E-07,+8.000000E-02,+2.220000E+00
+8.640000E-07,+8.000000E-02,+2.260000E+00
+8.650000E-07,+8.000000E-02,+2.260000E+00
+8.660000E-07,+8.000000E-02,+2.300000E+00
+8.670000E-07,+3.999999E-02,+2.300000E+00
+8.680000E-07,+3.999999E-02,+2.340000E+00
+8.690000E-07,+3.999999E-02,+2.340000E+00
+8.700000E-07,+3.999999E-02,+2.380000E+00
+8.710000E-07,+3.999999E-02,+2.380000E+00
+8.720000E-07,-1.490116E-08,+2.420000E+00
+8.730000E-07,-1.490116E-08,+2.420000E+00
+8.740000E-07,-1.490116E-08,+2.460000E+00
+8.750000E-07,+3.999999E-02,+2.460000E+00
+8.760000E-07,-1.490116E-08,+2.500000E+00
+8.770000E-07,+3.999999E-02,+2.500000E+00
+8.780000E-07,+3.999999E-02,+2.500000E+00
+8.790000E-07,+3.999999E-02,+2.540000E+00
+8.800000E-07,+3.999999E-02,+2.580000E+00
+8.810000E-07,+3.999999E-02,+2.580000E+00
+8.820000E-07,+3.999999E-02,+2.580000E+00
+8.830000E-07,+3.999999E-02,+2.620000E+00
+8.840000E-07,+1.200000E-01,+2.620000E+00
+8.850000E-07,+2.000000E-01,+2.620000E+00
+8.860000E-07,+3.200000E-01,+2.700000E+00
+8.870000E-07,+3.600000E-01,+2.700000E+00
+8.880000E-07,+4.000000E-01,+2.740000E+00
+8.890000E-07,+4.000000E-01,+2.780000E+00
+8.900000E-07,+4.000000E-01,+2.780000E+00
+8.910000E-07,+3.600000E-01,+2.780000E+00
+8.920000E-07,+4.000000E-01,+2.740000E+00
+8.930000E-07,+4.000000E-01,+2.740000E+00
+8.940000E-07,+4.800000E-01,+2.740000E+00
+8.950000E-07,+5.200000E-01,+2.740000E+00
+8.960000E-07,+6.000000E-01,+2.740000E+00
+8.970000E-07,+6.800000E-01,+2.780000E+00
+8.980000E-07,+7.600000E-01,+2.780000E+00
+8.990000E-07,+8.400000E-01,+2.820000E+00
+9.000000E-07,+9.200000E-01,+2.820000E+00
+9.010000E-07,+9.999999E-01,+2.900000E+00
+9.020000E-07,+1.080000E+00,+2.860000E+00
+9.030000E-07,+1.120000E+00,+2.860000E+00
+9.040000E-07,+1.200000E+00,+2.900000E+00
+9.050000E-07,+1.280000E+00,+2.900000E+00
+9.060000E-07,+1.320000E+00,+2.900000E+00
+9.070000E-07,+1.400000E+00,+2.900000E+00
+9.080000E-07,+1.480000E+00,+2.900000E+00
+9.090000E-07,+1.560000E+00,+2.980000E+00
+9.100000E-07,+1.640000E+00,+2.940000E+00
+9.110000E-07,+1.680000E+00,+2.940000E+00
+9.120000E-07,+1.800000E+00,+2.940000E+00
+9.130000E-07,+1.840000E+00,+2.980000E+00
+9.140000E-07,+1.920000E+00,+2.980000E+00
+9.150000E-07,+1.960000E+00,+2.980000E+00
+9.160000E-07,+2.040000E+00,+2.980000E+00
+9.170000E-07,+2.120000E+00,+2.980000E+00
+9.180000E-07,+2.160000E+00,+3.020000E+00
+9.190000E-07,+2.200000E+00,+3.020000E+00
+9.200000E-07,+2.280000E+00,+3.020000E+00
+9.210000E-07,+2.360000E+00,+3.020000E+00
+9.220000E-07,+2.400000E+00,+3.020000E+00
+9.230000E-07,+2.440000E+00,+3.020000E+00
+9.240000E-07,+2.480000E+00,+3.020000E+00
+9.250000E-07,+2.520000E+00,+3.020000E+00
+9.260000E-07,+2.560000E+00,+3.020000E+00
+9.270000E-07,+2.600000E+00,+3.020000E+00
+9.280000E-07,+2.640000E+00,+3.020000E+00
+9.290000E-07,+2.680000E+00,+3.020000E+00
+9.300000E-07,+2.680000E+00,+3.020000E+00
+9.310000E-07,+2.720000E+00,+3.020000E+00
+9.320000E-07,+2.720000E+00,+3.020000E+00
+9.330000E-07,+2.760000E+00,+3.020000E+00
+9.340000E-07,+2.800000E+00,+3.020000E+00
+9.350000E-07,+2.800000E+00,+3.020000E+00
+9.360000E-07,+2.840000E+00,+3.060000E+00
+9.370000E-07,+2.880000E+00,+3.060000E+00
+9.380000E-07,+2.880000E+00,+3.060000E+00
+9.390000E-07,+2.840000E+00,+3.060000E+00
+9.400000E-07,+2.880000E+00,+3.060000E+00
+9.410000E-07,+2.880000E+00,+3.060000E+00
+9.420000E-07,+2.960000E+00,+3.060000E+00
+9.430000E-07,+2.960000E+00,+3.060000E+00
+9.440000E-07,+2.920000E+00,+3.100000E+00
+9.450000E-07,+3.000000E+00,+3.060000E+00
+9.460000E-07,+3.000000E+00,+3.060000E+00
+9.470000E-07,+2.960000E+00,+3.020000E+00
+9.480000E-07,+3.000000E+00,+3.020000E+00
+9.490000E-07,+3.000000E+00,+3.020000E+00
+9.500000E-07,+3.000000E+00,+3.020000E+00
+9.510000E-07,+3.040000E+00,+3.020000E+00
+9.520000E-07,+3.000000E+00,+3.020000E+00
+9.530000E-07,+3.040000E+00,+3.020000E+00
+9.540000E-07,+3.000000E+00,+3.020000E+00
+9.550000E-07,+3.040000E+00,+3.020000E+00
+9.560000E-07,+3.040000E+00,+3.020000E+00
+9.570000E-07,+3.000000E+00,+2.980000E+00
+9.580000E-07,+3.000000E+00,+2.980000E+00
+9.590000E-07,+3.040000E+00,+2.980000E+00
+9.600000E-07,+3.040000E+00,+2.980000E+00
+9.610000E-07,+3.080000E+00,+2.980000E+00
+9.620000E-07,+3.120000E+00,+2.980000E+00
+9.630000E-07,+3.040000E+00,+2.980000E+00
+9.640000E-07,+3.080000E+00,+2.980000E+00
+9.650000E-07,+3.120000E+00,+2.980000E+00
+9.660000E-07,+3.120000E+00,+2.940000E+00
+9.670000E-07,+3.120000E+00,+2.980000E+00
+9.680000E-07,+3.080000E+00,+2.980000E+00
+9.690000E-07,+3.120000E+00,+2.980000E+00
+9.700000E-07,+3.080000E+00,+2.980000E+00
+9.710000E-07,+3.120000E+00,+2.980000E+00
+9.720000E-07,+3.080000E+00,+3.020000E+00
+9.730000E-07,+3.120000E+00,+3.020000E+00
+9.740000E-07,+3.120000E+00,+3.020000E+00
+9.750000E-07,+3.120000E+00,+3.020000E+00
+9.760000E-07,+3.080000E+00,+3.060000E+00
+9.770000E-07,+3.160000E+00,+3.060000E+00
+9.780000E-07,+3.160000E+00,+3.060000E+00
+9.790000E-07,+3.120000E+00,+3.060000E+00
+9.800000E-07,+3.120000E+00,+3.100000E+00
+9.810000E-07,+3.160000E+00,+3.100000E+00
+9.820000E-07,+3.120000E+00,+3.140000E+00
+9.830000E-07,+3.160000E+00,+3.140000E+00
+9.840000E-07,+3.120000E+00,+3.140000E+00
+9.850000E-07,+3.200000E+00,+3.140000E+00
+9.860000E-07,+3.200000E+00,+3.140000E+00
+9.870000E-07,+3.160000E+00,+3.100000E+00
+9.880000E-07,+3.200000E+00,+3.140000E+00
+9.890000E-07,+3.200000E+00,+3.140000E+00
+9.900000E-07,+3.240000E+00,+3.140000E+00
+9.910000E-07,+3.200000E+00,+3.140000E+00
+9.920000E-07,+3.280000E+00,+3.140000E+00
+9.930000E-07,+3.280000E+00,+3.140000E+00
+9.940000E-07,+3.280000E+00,+3.140000E+00
+9.950000E-07,+3.280000E+00,+3.140000E+00
+9.960000E-07,+3.240000E+00,+3.140000E+00
+9.970000E-07,+3.280000E+00,+3.180000E+00
+9.980000E-07,+3.280000E+00,+3.180000E+00
+9.990000E-07,+3.240000E+00,+3.220000E+00
+1.000000E-06,+3.240000E+00,+3.180000E+00
+1.001000E-06,+3.280000E+00,+3.180000E+00
+1.002000E-06,+3.280000E+00,+3.180000E+00
+1.003000E-06,+3.240000E+00,+3.180000E+00
+1.004000E-06,+3.240000E+00,+3.180000E+00
+1.005000E-06,+3.280000E+00,+3.220000E+00
+1.006000E-06,+3.200000E+00,+3.180000E+00
+1.007000E-06,+3.200000E+00,+3.180000E+00
+1.008000E-06,+3.240000E+00,+3.180000E+00
+1.009000E-06,+3.240000E+00,+3.180000E+00
+1.010000E-06,+3.240000E+00,+3.180000E+00
